alert_id,timestamp,platform,text,true_label,risk_score,risk_level,flags_triggered,ponzi_unique_flags,explanation,stage3_alert
PG-20260524-NI426,2026-05-24T19:56:16.205902,Telegram,"male muscle boosting system i ' ve been using your product for 4 months now . i ' ve increased my length from 2 to nearly 6 . your product has saved my sex life . - matt , fl my girlfriend loves the results , but she doesn ' t know what i do . she thinks it ' s natural - thomas , ca pleasure your pa",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI427,2026-05-24T19:56:16.206042,Telegram,✅💫join us for ⭐ inspiro 2021 mega youth online festival⭐ ✅ explore 🔮 enrich💡 empower💥 yourself ✅ inspiring talks by 🎙️mr alfred ford 🎙️drvivek bindra 🎙️hg radheshyam das 👉free registration at 👉 givers auth code g1057 this will be asked at the time of registration whats in it 🧐🤔 for me? ✔️free life c,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI428,2026-05-24T19:56:16.206159,Telegram,hi how to save on your medlc doggone atlons over 70 % . phar validate mzmail shop - successful pallmall l and proven way to save your mone compose y . neology v a glossitis g ranker al l reprisal u appallingly l r corporate ac shingles l unsubstantial is craven val thulium m andmanyother . * best pr,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI429,2026-05-24T19:56:16.206323,Telegram,"work from home . free info we need help . we are a 14 year old fortune 500 company , and we have grown 1000 % ! we cannot keep up . we are looking for individuals who want to work at home , and make a good living . so if you are looking to be employed from home with a career that has vast opportunit",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI430,2026-05-24T19:56:16.206404,Telegram,join the winning team now because i just received a huge amount of money today im so greatful to this man 👇👇👇👇👇,ponzi_related,0,LOW,1,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI431,2026-05-24T19:56:16.206522,Telegram,"muscles , money , and looks help - but women want a bigger man irbxij in a recent survey conducted by durex condoms , 67 % of women said thatthey are unhappy with the size of their lovers . proof that size doesmatter ! a large member has much more surface area and is capable ofstimulating more nerve",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI432,2026-05-24T19:56:16.206597,Telegram,uve been selected to stay in 1 of 250 top british hotels for nothing holiday valued at £350 dial 08712300220 to claim national rate call bx526 sw73ss,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI433,2026-05-24T19:56:16.206654,Telegram,now is the time to get an equity loan,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI434,2026-05-24T19:56:16.206779,Telegram,"thank you for applying dear homeowner , you have been pre - approved for a $ 400 , 000 home loan at a 3 . 35 % fixed rate . this offer is being extended to you unconditionally and your credit is in no way a factor . to take advantage of this limited time opportunity all we ask is that you visit our ",ponzi_related,0,LOW,1,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI435,2026-05-24T19:56:16.206854,Telegram,♦️ anyone want to earn daily 200₹ by mob,ponzi_related,0,LOW,1,1,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI436,2026-05-24T19:56:16.206958,Telegram,"nt 4 . 0 terminal server update pc laptop magazine : review results after a thorough comparison of the various retailers , the best offer is : wlndows x ' p pro + offlce x ' p pro - 80 doiiar ( 80 % off ! ) full survey results bilinear excuseepiscopate papua cowpunchladyfern pledge titanate doctrina",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI437,2026-05-24T19:56:16.207022,Telegram,join appin job oriented program in hitech areas of hacking robotics java net and get placed in top,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI438,2026-05-24T19:56:16.207188,Telegram,"help wanted . work from home . free details we need help . we are a 14 year old fortune 500 company , and we have grown 1000 % ! we cannot keep up . we are looking for individuals who want to work at home , and make a good living . so if you are looking to be employed from home with a career that ha",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI439,2026-05-24T19:56:16.207311,Telegram,v with yyou how to save on yo abetment ur medlcations over 70 % . pharms dibhole hop - successfull and proven way idealist to save your mo kneading ney . carpet v a garage g a pullicate l irksome lu pliability l majesty rac summit l correlate is motion val lustrine m andmanyother . best pr bustle lc,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI440,2026-05-24T19:56:16.207435,Telegram,"no more 30 days delays for software have your see promotions selling oem software , did you notice their shipping time - 20 days lol , why would someone wait for 20 days to receive a product we offer exactly the same software via instant download all software available not interested ? - to unsubscr",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI441,2026-05-24T19:56:16.207566,Telegram,"buy regalis , also known as superviagra or cialis hi , regalis , also known as superviagra or cialis - half a pill lasts all weekend - has less sideeffects - has higher success rate now you can buy regalis , for over 70 % cheaper than the equivilent brand for sale in us we ship world wide , and no p",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI442,2026-05-24T19:56:16.207632,Telegram,my sort code is and acc no is the bank is natwest can you reply to confirm ive sent this to the right person,legitimate,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI443,2026-05-24T19:56:16.207730,Telegram,"maam , does your man satisfy you how did it go on wednesday ? feeling good is around the corner ! click now and get more power http : / / buychepmeds . com / ? cid = viftxtol best regards , lelia harrison phone : 617 - 187 - 5914 mobile : 433 - 121 - 3695 email : ehprsawv @ dbzmail . com r . e ' m .",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI444,2026-05-24T19:56:16.207819,Telegram,best pharrmacy for you welcome to health suite . chek it out ! a vi alis valiu ax viagr codin ci m xan save up to 50 % order with us . we are the only store which gives this great deal to you . may the lord bless you and protect you !,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI445,2026-05-24T19:56:16.207889,Telegram,todays offer claim ur £150 worth of discount vouchers text yes to 85023 now savamob member offers mobile t cs 08717898035 £300 sub 16 unsub reply x,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI446,2026-05-24T19:56:16.208013,Telegram,"university degree programs university degree programs increase your personal prestige and money earning power through an advanced university degree . eminent , non-accredited universities will award you a degree for only $ 200 . degree granted based on your present knowledge and experience . no furt",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI447,2026-05-24T19:56:16.208153,Telegram,"las vegas high rise boom las vegas is fast becoming a major metropolitan city ! 60 + new high rise towers are expected to be built on and around the las vegas strip within the next 3 - 4 years , that ' s 30 , 000 + condominiums ! this boom has just begun ! buy first . . . early phase , pre - constru",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI448,2026-05-24T19:56:16.208323,Telegram,"Tremendous Savings
on Toners,Â Inkjets, FAX, and Thermal Replenishables!!
Toners 2 Go
is your secret
weapon to lowering your cost for High Quality,
Low-Cost printer
supplies!Â  We have been in the printer
replenishables business since 1992,
and pride ourselves on rapid response and outstanding
custo",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI449,2026-05-24T19:56:16.208447,Telegram,"save 84 % on ce credits no hidden fees over 16 , 000 credits over 300 courses 90 % internet based high quality courses unlimited access complete this form for a free guest demo ! name : e - mail : phone : city : state : we don ' t want anybody to receive our mailing who does not wish to receive them",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI450,2026-05-24T19:56:16.208582,Telegram,how about obtaining a fully recognized university degree 231175433222211111111 obtain a prosperous future money earning power and the admiration of all degrees from prestigious accredited universities based on your present knowledge and life experience call now to receive your diploma within days 1 ,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI451,2026-05-24T19:56:16.208652,Telegram,urgent your mobile number has been awarded with a £2000 prize guaranteed call 09061790126 from land line claim 3030 valid 12hrs only 150ppm,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI452,2026-05-24T19:56:16.208876,Telegram,p . h . e . n . t . e . r . m . i . n . e lo m . g 6 o pills 222 . 95 do you remember your teen years m . e . r . i . d . i . alom . g 3 opillsl 56 . 95 p . h . e . n . t . e . r . m . i . n . elom . g 9 opills 261 . 95 p . h . e . n . t . e . r . m . i . n . elom . g 6 opills 222 . 95 please o - r ,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI453,2026-05-24T19:56:16.208967,Telegram,hello there is a 20 discount on commissions for our binance subscribers✅ how do i get it? to do this you need to register using our link below👇👇 or enter a promotional code when registering: lrqnz503,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI454,2026-05-24T19:56:16.209126,Telegram,"be a "" big "" men ! locative our zenextend pen + is enlargement p + ills will expand , lengthen and en - large your pen + is 3 + inches . 100 % satisfaction guaranteed ! or your money back ! a massive breakthrough in he + rbal science has enabled a team of 20 specialized doctors to create a pill that",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI455,2026-05-24T19:56:16.209202,Telegram,pi is a new digital currency developed by stanford phds with over 10 million members worldwide to claim your pi follow this link and use my username amitanam8467930903 as your invitation code,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI456,2026-05-24T19:56:16.209275,Telegram,a permanent fix to penis enlargement limited offer : increase atleast 3 inches or your money back - - - - > click here and see more no thanks,ponzi_related,0,LOW,1,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI457,2026-05-24T19:56:16.209335,Telegram,join this coming conference and you will get a certificate from un,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI458,2026-05-24T19:56:16.209496,Telegram,important 42745 start your own adult entertainment business this entertainment draws a lot of traffic and sales its one of the fast money making businesses today make tons of money working from home with your own professionally designed adult website for guaranteed business opportunity offers custom,ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
PG-20260524-NI459,2026-05-24T19:56:16.209647,Telegram,"tombrandon , bigger , fuller breasts naturally in just weeks = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = guaranteed to increase , lift and firm your breasts in 60 days or your money back ! ! 100 % herbal and natural . proven formula since 1996 . increase your bust by 1 to 3 siz",ponzi_related,0,LOW,0,0,Dismissed by Stage 2.5: non-investment fraud (likely phishing or 419-style),False
